AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBSV,2021-01,ARR,3536,7173.283333333334,656.507626721286,6516.7757066120475,1.842979555037344
SBSV,2021-02,ARR,2562,4966.3,464.1378105583933,4502.162189441607,1.7572842269483242
SBSV,2021-03,ARR,2442,4914.083333333333,417.003861328295,4497.079472005038,1.8415558853419485
SBSV,2021-04,ARR,1823,6778.416666666667,293.7862100245319,6484.630456642135,3.5571203821405017
SBSV,2021-05,ARR,2111,5206.25,348.7729019460792,4857.477098053921,2.3010313112524496
SBSV,2021-06,ARR,2504,4626.2,451.4655874464622,4174.734412553538,1.6672262030964609
SBSV,2021-07,ARR,2991,5607.016666666666,572.6489336926126,5034.367732974054,1.6831720939398376
SBSV,2021-08,ARR,2795,4788.083333333333,506.8194056036332,4281.2639277297,1.531758113677889
SBSV,2021-09,ARR,3054,6962.416666666667,539.2612824813012,6423.155384185366,2.1031942973756927
SBSV,2021-10,ARR,3208,6127.35,603.9067591914392,5523.443240808561,1.7217715837931924
SBSV,2021-11,ARR,2935,5633.65,580.7003262578453,5052.949673742155,1.7216182874760322
SBSV,2021-12,ARR,3785,7386.5,712.2542251624574,6674.245774837543,1.76334102373515
