AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBRF,2020-09,DEP,1678,19905.183333333334,14629.755495848493,5275.427837484841,3.1438783298479382
SBRF,2020-10,DEP,2273,28168.85,19368.597393413565,8800.252606586437,3.8716465493121146
SBRF,2020-11,DEP,2515,32051.416666666668,21538.8648101502,10512.551856516468,4.179941096030404
SBRF,2020-12,DEP,3131,42220.85,27301.73356656404,14919.116433435956,4.7649685191427515
SBRF,2021-01,DEP,3341,46054.083333333336,29125.85160929191,16928.231724041423,5.066815840778636
SBRF,2021-02,DEP,2708,35531.433333333334,23103.379550331185,12428.053783002148,4.589384705687647
SBRF,2021-03,DEP,2760,34901.63333333333,24042.24339210747,10859.389941225862,3.934561572907921
SBRF,2021-04,DEP,2259,28837.316666666666,19683.382515159996,9153.934151506672,4.0522063530352685
SBRF,2021-05,DEP,2555,33775.11666666667,22277.431129769568,11497.6855368971,4.500072617180861
SBRF,2021-06,DEP,2915,38733.7,25419.583207388747,13314.116792611252,4.5674500146179255
SBRF,2021-07,DEP,3433,48588,29936.682384550797,18651.317615449203,5.432950077322809
SBRF,2021-08,DEP,3392,46701.55,29579.151368597817,17122.398631402186,5.047876955012437
SBRF,2021-09,DEP,3298,45345.933333333334,28712.33280156731,16633.600531766024,5.0435417015664115
SBRF,2021-10,DEP,3278,45372.26666666667,28200.99587088348,17171.27079578319,5.238337643619033
SBRF,2021-11,DEP,2983,40025.2,24874.70363466741,15150.496365332589,5.07894614996064
SBRF,2021-12,DEP,3865,53688.98333333333,32764.42758839444,20924.555744938894,5.413856596361939
SBRJ,2019-01,DEP,4223,48384.683333333334,30611.295066032773,17773.388267300557,4.208711405943774
SBRJ,2019-02,DEP,3574,40734.3,25912.68442422607,14821.615575773929,4.147066473355883
SBRJ,2019-03,DEP,4168,50957.21666666667,30210.217299645705,20746.99936702096,4.977686988248791
SBRJ,2019-04,DEP,4162,47314.816666666666,30181.110696564658,17140.9478058508,4.119429898065562
SBRJ,2019-05,DEP,4217,49366.85,30559.256594066068,18814.83524168272,4.462721831518673
SBRJ,2019-06,DEP,3833,42385.78333333333,27773.50868950029,14612.274643833043,3.812229231367869
SBRJ,2019-07,DEP,4140,45499.666666666664,30035.609684592495,15464.056982074171,3.7352794642691234
SBRJ,2019-08,DEP,3489,38990.71666666667,24566.352390103573,14424.364276563092,4.1342402627008
SBRJ,2019-09,DEP,2058,23069.233333333337,12644.946242583446,10424.287090749887,5.065251258867778
SBRJ,2019-10,DEP,4754,54732.566666666666,34488.47747188438,20244.08919478229,4.258327554644991
SBRJ,2019-11,DEP,4612,56483.816666666666,33443.59277991369,23040.22388675297,4.995712030952509
SBRJ,2019-12,DEP,4913,62997.9,35624.00425974768,27373.895740252323,5.571727201354025
SBRJ,2020-01,DEP,5024,62914.416666666664,36422.628056744994,26491.78860992167,5.273047095923899
SBRJ,2020-02,DEP,4495,55659.85,32595.292166419546,23064.55783358046,5.131158583666398
SBRJ,2020-03,DEP,3318,37969.55,24063.392899244052,13906.157100755949,4.191126311258574
SBRJ,2020-04,DEP,422,4082.9166666666665,3052.972733591847,1029.94393307482,2.440625433826588
SBRJ,2020-05,DEP,496,4883.316666666667,3594.0312057272236,1289.285460939443,2.599365848668232
SBRJ,2020-06,DEP,795,7887.733333333334,5741.00566880316,2146.7276645301736,2.700286370478206
SBRJ,2020-07,DEP,1167,12053.566666666668,8419.876602395465,3633.6900642712017,3.1137018545597273
SBRJ,2020-08,DEP,1567,17556.533333333333,11346.91134114754,6209.621992185795,3.962745368338094
SBRJ,2020-09,DEP,2058,22557.7,14887.645363807616,7670.054636192384,3.726945887362674
SBRJ,2020-10,DEP,2630,28903.3,19035.536684853247,9867.763315146754,3.7520012605120736
SBRJ,2020-11,DEP,2867,33022.1,20761.45247272142,12260.64752727858,4.276472803375857
SBRJ,2020-12,DEP,3395,41158.48333333333,24613.959871473948,16544.523461859386,4.8732027869983465
SBRJ,2021-01,DEP,3460,39856.85,25073.26620813164,14783.58379186836,4.272712078574671
SBRJ,2021-02,DEP,2694,30397.05,19467.621692447723,10929.428307552278,4.056951858779613
SBRJ,2021-03,DEP,2391,24309.55,17205.256171574318,7104.293828425682,2.9712646710270523
SBRJ,2021-04,DEP,1793,17546.383333333335,12942.510317531376,4603.873015801958,2.5676927026223972
SBRJ,2021-05,DEP,2396,24941.95,17283.223685970257,7658.726314029742,3.1964634031843664
SBRJ,2021-06,DEP,2770,29996.116666666665,19987.811817847345,10008.304848819322,3.613106443617083
SBRJ,2021-07,DEP,3348,39081.76666666667,24179.56429017348,14902.202376493186,4.451075978641931
SBRJ,2021-08,DEP,3326,37399.26666666667,24028.93249337065,13370.33417329602,4.0199441290727655
SBRJ,2021-09,DEP,3500,40324.21666666667,25270.97296979708,15053.243696869586,4.300926770534168
SBRJ,2021-10,DEP,3552,43025.65,25635.30209914927,17390.347900850724,4.895931278392659
SBRJ,2021-11,DEP,3516,41064.15,25340.385008186546,15723.764991813458,4.47206057787641
SBRJ,2021-12,DEP,4214,50324.416666666664,30413.455771419933,19910.960895246735,4.724955124643269
SBSP,2019-01,DEP,9008,144203.11666666667,83184.7839064537,61018.33276021297,6.7737936012669815
SBSP,2019-02,DEP,7709,138683.78333333333,70808.32338186371,67875.45995146963,8.804703586907463
SBSP,2019-03,DEP,8798,129516.68333333332,79143.46555987846,50373.21777345487,5.725530549381094
SBSP,2019-04,DEP,8737,134438.05,77824.83315573972,56613.21684426027,6.479708921169769
SBSP,2019-05,DEP,8718,128384.18333333332,80194.48064270114,48189.7026906322,5.527609852102799
SBSP,2019-06,DEP,8220,118420.01666666666,75209.27713842565,43210.739528241014,5.2567809645062065
SBSP,2019-07,DEP,8683,121597.11666666668,78834.50078896063,42762.61587770602,4.924866506703446
SBSP,2019-08,DEP,9070,134190.1,80921.28857664388,53268.81142335611,5.87307733443838
SBSP,2019-09,DEP,9000,134552.18333333332,80748.87591686963,53803.3074164637,5.978145268495966
SBSP,2019-10,DEP,9516,141406.75,83166.20868188885,58240.54131811115,6.120275464282383
SBSP,2019-11,DEP,9296,152904.76666666666,81183.74674195521,71721.01992471145,7.715256015997359
SBSP,2019-12,DEP,9391,153078.58333333334,83501.65647422406,69576.92685910927,7.408894351944337
SBSP,2020-01,DEP,9217,144242.48333333334,83469.7502890525,60772.733044280816,6.593548122413021
SBSP,2020-02,DEP,8515,139165.23333333334,75948.05959017512,63217.173743158215,7.424213005655692
SBSP,2020-03,DEP,6316,92135.06666666668,54680.86656786424,37454.200098802416,5.930050680621029
SBSP,2020-04,DEP,858,8968.4,6215.722408992055,2752.6775910079455,3.208248940568701
SBSP,2020-05,DEP,1102,11493.683333333332,8081.419121574249,3412.2642117590844,3.096428504318588
SBSP,2020-06,DEP,1572,18218.166666666668,12776.79565181468,5441.371014851987,3.4614319432900675
SBSP,2020-07,DEP,2329,24749.8,18673.130393600903,6076.669606399095,2.609132505967838
SBSP,2020-08,DEP,2108,27108.766666666663,15477.150968439684,11631.615698226984,5.5178442591209595
SBSP,2020-09,DEP,2816,32164.35,22693.976192646176,9470.373807353824,3.3630588804523525
SBSP,2020-10,DEP,3971,46040.86666666667,33625.74131859858,12415.125348068086,3.126448085637896
SBSP,2020-11,DEP,4393,50403.61666666667,37383.2549123288,13020.361754337862,2.963888402990636
SBSP,2020-12,DEP,5175,65433.03333333333,45571.11378434219,19861.919548991147,3.838052086761574
SBSP,2021-01,DEP,5571,67692.15,48886.01340548917,18806.136594510834,3.375720085175163
SBSP,2021-02,DEP,4445,51045.4,38244.88642699005,12800.513573009952,2.879755584479179
SBSP,2021-03,DEP,3742,41714.933333333334,32513.99378195803,9200.939551375304,2.4588293830505887
SBSP,2021-04,DEP,2956,30478.283333333333,23949.743981422787,6528.5393519105455,2.2085721758831345
SBSP,2021-05,DEP,3813,43458.05,33332.549585845234,10125.500414154769,2.6555206960804534
SBSP,2021-06,DEP,4248,48859.53333333333,36462.68136271534,12396.85197061799,2.91827965410028
SBSP,2021-07,DEP,5522,65852.03333333334,48455.15021645387,17396.883116879464,3.1504677864685733
SBSP,2021-08,DEP,5393,67204.38333333333,48205.858558372645,18998.52477496069,3.522811936762597
SBSP,2021-09,DEP,5992,78894.01666666666,53059.74514052707,25834.271526139593,4.311460535070025
SBSP,2021-10,DEP,6281,83507.48333333334,55461.89273496542,28045.59059836791,4.465147364809411
SBSP,2021-11,DEP,5981,82960.43333333333,52811.952387329155,30148.48094600418,5.040709069721482
SBSP,2021-12,DEP,7652,105161.43333333332,67353.3348831915,37808.09845014182,4.94094334162857
SBSV,2019-01,DEP,3688,65147.65,30657.02292657139,34490.62707342861,9.352122308413398
SBSV,2019-02,DEP,2786,51818.083333333336,23993.06506870897,27825.01826462437,9.987443741789075
SBSV,2019-03,DEP,3143,63252.38333333333,28903.818644973224,34348.56468836011,10.928592010295931
SBSV,2019-04,DEP,2485,46019.9,22704.16270784438,23315.737292155616,9.382590459619967
SBSV,2019-05,DEP,2328,39200.46666666667,19299.376091284452,19909.90868780414,8.556041550410031
SBSV,2019-06,DEP,2409,42070.46666666667,18518.135352953588,23552.33131371308,9.77680834940352
SBSV,2019-07,DEP,3202,55781.21666666667,25157.62821531504,30623.588451351625,9.563893957324057
SBSV,2019-08,DEP,3050,52262.05,23381.769714927384,28880.28028507262,9.468944355761511
SBSV,2019-09,DEP,2896,49580.65,23073.306046088324,26507.343953911677,9.15308838187558
SBSV,2019-10,DEP,3121,53795.36666666667,25641.08537645929,28154.28129020738,9.020916786352892
SBSV,2019-11,DEP,3111,53498.63333333333,25477.26157427129,28021.37175906204,9.007191179383492
SBSV,2019-12,DEP,3602,59051.933333333334,29074.110406078784,29977.82292725455,8.322549396794711
SBSV,2020-01,DEP,3737,59668.75,30667.450565348143,29001.299434651857,7.760583204348904
SBSV,2020-02,DEP,3291,52752.51666666667,26755.451985352436,25997.06468131423,7.899442321882172
SBSV,2020-03,DEP,2316,36140.11666666667,19562.26439531776,16577.85227134891,7.157967301964124
SBSV,2020-04,DEP,693,9135.233333333334,4530.388059826143,4604.8452735071905,6.64479837446925
SBSV,2020-05,DEP,850,12282.65,5527.273918837021,6755.376081162979,7.947501271956447
